Easting,Northing,n,n_serious,locations
544925.0009,260524.9999,1,0,CARLTON WAY NR ARBURY PRI SCHOOL CAMBRIDGE
544925.0009,261424.9999,1,1,KINGS HEDGES RD 150M ARBURY RD CAMBRIDGE
544925.0009,261874.9999,1,1,A14 WESTBOUND PRIOR TO JUNCTION 32 CAMBRIDGE
544925.0009,308074.9999,1,0,SOUTH BRINK JW NEWBRIDGE LANE
544925.0009,310674.9999,1,0,OS 31 DOWGATE ROAD 300 METRES NORTH OF JUNCTION WITH SUTTON
544925.0009,313474.9999,1,1,SUTTON ROAD A1101
544925.0009,314724.9999,1,0,SUTTON ROAD A1101
544975.0009,245474.9999,1,0,A505 ROYSTON SIDE OF AIRFIELD THRIPLOW
544975.0009,257574.9999,1,0,A1134 THE LEYS SCHOOL FEN CAUSEWAY TRUMPINGTON RD CAMBRIDGE
544975.0009,258174.9999,1,1,PEMBROKE STREET
544975.0009,258374.9999,1,0,GUILDHALL STREET OS SUSHI CAMBRIDGE
544975.0009,258524.9999,1,0,OUTSIDE NUMBER 8 MARKET STREET
544975.0009,259374.9999,1,0,A1303 CHESTERTON RD JUNCTION CARLYLE RD CAMBRIDGE
544975.0009,261874.9999,1,1,EASTBOUND JUNCTION 32 - 33 A14
544975.0009,263424.9999,1,0,MILTON RD IMPINGTON
544975.0009,313374.9999,1,1,SUTTON ROAD A1101 NEAR JN WITH GYPSY LANE
544975.0009,315724.9999,1,0,SUTTON ROAD A1101
544975.0009,315824.9999,1,0,SUTTON ROAD A1101
544975.0009,316024.9999,1,0,A1101 SUTTON RD JUNCTION CATLINGS LANE NEWTON WISBECH
544975.0009,316674.9999,1,0,SUTTON RD A1101 NR FOUR GOTES CHICKEN HOUSE TYDD GOTE
545025.0009,254974.9999,1,0,FOSTER RD NEAR JUNCTION WITH PAGET ROAD
545025.0009,256174.9999,1,0,TRUMPINGTON RD BARROW RD CAMBRIDGE
545025.0009,256224.9999,1,0,A1309 TRUMPINGTON RD NR BARROW RD CAMBRIDGE
545025.0009,257574.9999,1,1,A1134 THE FEN CAUSEWAY CAMBRIDGE OS THE LEYS SCHOOL
545025.0009,258274.9999,1,0,CORN EXCHANGE ST JUNCTION ENTRANCE TO GRAND ARCADE CAR PARK
545025.0009,258574.9999,1,0,MARKET STREET AT JN WITH SIDNEY STREET
545025.0009,258824.9999,1,0,JESUS LANE SCIENCE CENTRE CAMBRIDGE
545025.0009,267324.9999,1,0,HIGH ST JUNCTION DENMARK RD COTTENHAM
545025.0009,267724.9999,1,1,B1049 HIGH STREET OUTSIDE 213 COTTENHAM
545025.0009,267774.9999,1,0,B1049 HIGH ST OUTSIDE 188 COTTENHAM
545025.0009,307924.9999,1,0,B198 CROMWELL RD OS VAUXHALL DEALER WISBECH
545025.0009,309324.9999,1,0,BARTON RD 50M WEST OF MANOR RD WISBECH LOC UNCLEAR
545025.0009,316074.9999,1,0,A1101 SUTTON RD OUTSIDE SILVERWOOD FARM TYDD ST GILES
545025.0009,316174.9999,1,0,A1101 FOUR GOTES WISBECH EXACT LOCATION AND DETAILS NOT KN
545025.0009,316324.9999,1,0,A1101 SUTTON RD 10M EAST OF WESTFIELD HOUSE WISBECH
545025.0009,316424.9999,1,0,A1101 SUTTON RD FOUR GOTES EXACT LOC AND DIR OF TRAVEL UK
545025.0009,317224.9999,1,0,A1101 EXACT LOCATION UNCLEAR
545075.0009,249124.9999,1,1,NEWTON ROAD SWEEPING BEND NORTH WEST OF NEW FARM
545075.0009,254074.9999,1,0,A1301 SHELFORD RD OUTSIDE NO 152 CAMBRIDGE
545075.0009,257624.9999,1,0,TRUMPINGTON ST JUNCTION LENSFIELD RD CAMBRIDGE
545075.0009,258074.9999,1,0,TENNIS COURT RD CAMBRIDGE EXACT LOC AND DETAILS NOT KNOWN
545075.0009,258124.9999,1,1,TENNIS COURT RD CAMBRIDGE
545075.0009,258224.9999,1,0,DOWNING STREET JUNCTION WITH CORN EXCHANGE CAR PARK EXIT ROA
545075.0009,259374.9999,1,0,CHESTERTON RD OUTSIDE NO 101 CAMBRIDGE
545075.0009,260874.9999,1,1,OUTSIDE 18 MERE WAY
545075.0009,267824.9999,1,0,HIGH STREET COTTENHAM  EXACT LOCATION UNKNOWN
545075.0009,317824.9999,1,0,A1101 SOUTH OF JUNCTION WITH STATION ROAD EXACT LOCATION UNK
545125.0009,254474.9999,1,0,HOBSON ROAD JUNCTION WITH CHAPLEN STREET
545125.0009,256524.9999,1,0,A1134 TRUMPINGTON RD CAMBRIDGE
545125.0009,257524.9999,1,1,A1134 TRUMPINGTON RD OUTSIDE LEYS SCHOOL CAMBRIDGE
545125.0009,257724.9999,1,0,C296 TRUMPINGTON ST JUNCTION ENTRANCE TO DEPT OF ENGINEERING
545125.0009,257974.9999,1,0,TENNIS COURT RD JUNCTION FITZWILLIAM ST CAMBRIDGE
545125.0009,258224.9999,1,1,O/S HILTON HOTEL DOWNING STREET
545125.0009,258374.9999,1,1,ST. ANDREWS STREET UNSPECIFIED ROAD OR LOCATION
545125.0009,258424.9999,1,0,ST ANDREWS ST CAMBRIDGE
545125.0009,259974.9999,1,0,OUTSIDE NUMBER 56 GILBERT ROAD ON WAY TO COURTNEY WAY
545125.0009,260924.9999,1,0,MERE WAY JUNCTION FORTESCUE RD CAMBRIDGE
545125.0009,263574.9999,1,1,MILTON RD 50M SW OF ST GEORGES WAY IMPINGTON
545125.0009,267474.9999,1,0,HIGH ST OUTSIDE 277 COTTENHAM
545125.0009,279324.9999,1,0,A142 MEPAL RD 81M WEST OF B1381 ELY RD MEPAL
545125.0009,295774.9999,1,0,OUTSIDE NUMBER 2 WHITE GATE COTTAGE UPWELL ROAD B1099
545125.0009,308024.9999,1,0,ACCESS ROAD TO TESCOS STORE AT JN WITH CROMWELL ROAD B198
545125.0009,308074.9999,1,0,OUTSIDE TESCO CROMWELL ROAD B198 ENTRY TO TESCO CAR PARK
545125.0009,310724.9999,1,0,SUTTON ROAD A1101 130M NORTH OF JN WITH B1169
545125.0009,312824.9999,1,0,A1101 SUTTON RD 20M SOUTH OF ROMANY LODGE WISBECH
545125.0009,312974.9999,1,0,A1101 NR GYPSY LANE LEVERINGTON
545175.0009,245624.9999,1,0,A505 582M WEST OF HURDLES WAY DUXFORD
545175.0009,251524.9999,1,0,LITTLE SHELFORD MEMORIAL HALL CHURCH STREET
545175.0009,254274.9999,1,0,ADDENBROOKES ROAD
545175.0009,256574.9999,1,0,TRUMPINGTON ROAD A1134 200 METRES SOUTH OF JUNCTION WITH NEW
545175.0009,257474.9999,1,0,TRUMPINGTON RD OUTSIDE LEYS SCHOOL CAMBRIDGE
545175.0009,258674.9999,1,0,KING ST JUNCTION MANOR ST CAMBRIDGE
545175.0009,259474.9999,1,0,VICTORIA ROAD A1134 AT JN WITH CORONA ROAD
545175.0009,260524.9999,1,0,MONTGOMERY RD JUNCTION BRIMLEY RD CAMBRIDGE
545175.0009,261624.9999,1,1,C286 KINGS HEDGES RD AFTER CHIEFTAIN WAY JCT
545175.0009,267674.9999,1,0,OUTSIDE 15 CORBETT STREET
545175.0009,279324.9999,1,0,A142 JUNCTION ELY RD SUTTON
545175.0009,308124.9999,1,0,CROMWELL RD WISBECH
545175.0009,308574.9999,1,0,NORTH BRINK OUTSIDE NO 166 WISBECH
545175.0009,310824.9999,1,1,A1101 SUTTON RD WISBECH
545175.0009,311024.9999,1,1,SUTTON ROAD A1101 NEAR JN WITH GLENDON GARDENS
545175.0009,311274.9999,1,0,105 SUTTON ROAD A1101
545175.0009,312474.9999,1,0,SUTTON RD OS BRAMLEY LEVERINGTON
545225.0009,251574.9999,1,0,CHURCH STREET. EXACT LOCATION IN CHURCH STREET UNKNOWN
545225.0009,253774.9999,1,1,A1301 CAMBRIDGE RD OUTSIDE NO 189 GREAT SHELFORD
545225.0009,254374.9999,1,0,101 ELLIS ROAD JUNCTION PARTRIDGE CLOSE. EXACT LOCATION UNKN
545225.0009,255674.9999,1,0,A1134 LONG RD JUNCTION LONG RD OS NO 84 CAMBRIDGE
545225.0009,256874.9999,1,0,TRUMPINGTON RD CAMBRIDGE OPP NUFFIELD HOSPITAL
545225.0009,256924.9999,1,0,CHAUCER ROAD JWTRUMPINGTON ROAD
545225.0009,257324.9999,1,0,BATEMAN ST AT ENT BET BROOKSIDE AND ST ELIGIUS ST
545225.0009,259474.9999,1,0,A1134 MITCHEMS CORNER RDABT NR VICTORIA RD AND PORTLAND ARMS
545225.0009,263624.9999,1,0,C206 MILTON RD AT TRAFFIC CALMING DIRECTIONS NOT KNOWN
545225.0009,296174.9999,1,0,B1099 UPWELL RD MARCH
545225.0009,308224.9999,1,0,CROMWELL RD JUNCTION SALTERS WAY WISBECH
545225.0009,311774.9999,1,0,A1101 SUTTON RD JUNCTION PARSONS DROVE LANE WISBECH
545225.0009,312124.9999,1,0,A1101 SUTTON RD OS CLEARVIEW LEVERINGTON
545225.0009,312274.9999,1,1,A1101 SUTTON RD 250M SOUTH OF BLEDWICK DROVE WISBECH
545225.0009,312324.9999,1,0,A1101 SUTTON RD LEVERINGTON  PLOTTED FROM DIAGRAM
545225.0009,312374.9999,1,1,A1101 SUTTON RD OS EVERGREENS
545225.0009,312424.9999,1,0,A1101 SUTTON RD JUNCTION BRAMLEY COTTAGE WISBECH
545275.0009,245674.9999,1,0,A505 ROYSTON RD DUXFORD AIRFIELD GATE 1
545275.0009,256974.9999,1,0,TRUMPINGTON ROAD A1134 BROOKLANDS AVENUE
545275.0009,257024.9999,1,0,A1134 TRUMPINGTON RD 100M NORTH OF BROOKLANDS AVE CAMBRIDGE
545275.0009,257074.9999,1,0,TRUMPINGTON RD 120M NORTH OF BROOKLANDS AVENUE
545275.0009,257524.9999,1,0,PEMBERTON TERRACE CAMBRIDGE LOC AND DIR OF TRAVEL UK
545275.0009,258674.9999,1,0,KING ST CAMBRIDGE
545275.0009,279274.9999,1,1,A142 ELY RD 50M EAST OF B1381 ELY RD SUTTON
545275.0009,303824.9999,1,0,B1101 COLDHAM RD COLDHAM
545275.0009,306774.9999,1,0,REDMOOR LANE 100M NTH OF BROAD DROVE AT RIGHT HAND BEND
545275.0009,307824.9999,1,1,NEW BRIDGE LANE JW SALTERS WAY WISBECH
545325.0009,245724.9999,1,0,A505 200M WEST OF DUXFORD
545325.0009,257474.9999,1,0,PANTON ST JUNCTION CORONATION ST CAMBRIDGE
545325.0009,257674.9999,1,0,A603 OS 48  LENSFIELD RD CAMBRIDGE
545325.0009,257724.9999,1,1,OUTSIDE NUMBER 40 LENSFIELD ROAD A603
545325.0009,258674.9999,1,0,KING ST 10M W OF PIKES WALK CAMBRIDGE
545325.0009,259524.9999,1,0,MITCHAMS CORNER  AT JUNCTION WITH MILTON ROAD
545325.0009,260324.9999,1,0,HURST PARK AVENUE JUNCTION WITH HIGHFIELD AVENUE
545325.0009,261824.9999,1,0,TOPPER ST ORCHARD PARK JUNCTION GRAHAM RD CAMBRIDGE
545325.0009,263674.9999,1,0,MILTON ROAD IMPINGTON AT TRAFFIC CALMING ISLAND
545325.0009,288674.9999,1,0,BYALL FEN DROVE NR NEWGHANT DROVE MANEA
545325.0009,296424.9999,1,0,B1099 UPWELL RD BEDLAM CORNER FARM BEND MARCH
545325.0009,303974.9999,1,0,B1101 MARCH RD 200M SOUTH OF FRIDAY BRIDGE CAMP ENTRANCE
545325.0009,306624.9999,1,1,REDMOOR LANE JUNCTION BROAD DR ELM WISBECH
545325.0009,307424.9999,1,0,A47 JUNCTION OAKDALE PLACE WISBECH
545325.0009,307474.9999,1,0,A47 WISBECH BY PASS JCT OAKDALE PLACE DIR OF TRAVEL UK
545325.0009,308374.9999,1,0,B198 CROMWELL RD NEAR TESCO WISBECH
545325.0009,309224.9999,1,0,WOODCOTE PARK WISBECH LOC AND DIR OF TRAVEL UNKNOWN
545375.0009,255674.9999,1,0,LONG RD JUNCTION RUTHERFORD RD DIRECTIONS NOT KNOWN
545375.0009,257324.9999,1,0,BATEMAN ST JUNCTION PANTON ST CAMBRIDGE
545375.0009,257724.9999,1,1,LENSFIELD RD CAMBRIDGE AT UNKNOWN PRIVATE ENTRANCE
545375.0009,258174.9999,1,0,PARK TERRACE OUTSIDE HOBBS PAVILION CAMBRIDGE
545375.0009,258424.9999,1,0,C293 EMMANUEL RD JUNCTION C294 PARKSIDE CAMBRIDGE
545375.0009,258524.9999,1,0,EMMANUEL RD OS NO 13 JNCT EARL ST CAMBRIDGE
545375.0009,259474.9999,1,0,A1303 CHESTERTON RD CAMBRIDGE
545375.0009,260774.9999,1,0,ARBURY RD JUNCTION MANSEL WAY CAMBRIDGE
545375.0009,261174.9999,1,0,NORTHFIELDS AVE JUNCTION ROXBURGH RD CAMBRIDGE
545375.0009,263574.9999,1,0,ST ANDREWS WAY OUTSIDE NO 27 IMPINGTON
545375.0009,267574.9999,1,1,DENMARK ROAD AT JN WITH ROOKS STREET
545375.0009,292424.9999,1,0,ANCASTER FARM SIXTEEN FOOT BANK
545375.0009,292474.9999,1,0,B1098 SIXTEEN FOOT BANK JUNCTION LANCASTER FARM STONEA
545375.0009,304174.9999,1,0,B1101 MARCH ROAD
545375.0009,307424.9999,1,0,A47 112M EAST OF LEVEL CROSSING WISBECH
545375.0009,308324.9999,1,0,SANDOWN RD WISBECH
545375.0009,308474.9999,1,0,CROMWELL RD WISBECH
545375.0009,309374.9999,1,0,BARTON ROAD NEAR JN WITH WOODCOTE ROAD
545425.0009,249474.9999,1,0,M11 BETWEEN JUNCTIONS 11 AND 10 NORTHBOUND CAMBRIDGE
545425.0009,251274.9999,1,0,BEECH CLOSE OUTSIDE NO 14 LITTLE SHELFORD
545425.0009,257524.9999,1,0,CORONATION ST CAMBRIDGE PLOTTED AT BENTINCK ST
545425.0009,257924.9999,1,0,C295 REGENT ST CAMBRIDGE LOC AND DIR OF TRAVEL UNKNOWN
545425.0009,258624.9999,1,0,EMMANUEL RD NEAR  SHORT ST CAMBRIDGE
545425.0009,258824.9999,1,0,VICTORIA AVENUE 50M N OF FOUR LAMPS RAB
545425.0009,259024.9999,1,0,VICTORIA AVE NBC 250M N OF JESUS LANE CAMBRIDGE
545425.0009,259124.9999,1,0,VICTORIA AVENUE UNSPECIFIED LOCATION
545425.0009,259174.9999,1,0,VICTORIA AVE 400M FROM MAIDS CAUSEWAY CAMBRIDGE
545425.0009,261724.9999,1,0,KINGS HEDGES RD 30M WEST NORTHFIELD RD
545425.0009,261974.9999,1,1,A14 NEAR JN WITH SLIP ROAD B1049
545425.0009,275574.9999,1,1,OUTSIDE NUMBER 9 HILLROW A1123
545425.0009,279224.9999,1,0,A142 200M SOUTH OF B1381 SUTTON ELY
545425.0009,292474.9999,1,1,B1098 SIXTEEN FOOT BANK JUNCTION BRIDGE FARM MARCH
545425.0009,304174.9999,1,0,B1101 OS FRIDAY BRIDGE CAMP
545425.0009,309374.9999,1,1,BARTON RD AT 30 AND 40 SPEED AREA WISBECH
545425.0009,310474.9999,1,0,A1101 LEVERINGTON RD JUNCTION THE CHASE
545475.0009,258324.9999,1,1,C293 PARK TERRACE JUNCTION PARKSIDE CAMBRIDGE
545475.0009,258374.9999,1,0,CLARENCE ST CAMBRIDGE OS CLARENDON PH CAMBRIDGE
545475.0009,258724.9999,1,1,MAIDS CAUSEWAY RDABT SHORT ST CAMBRIDGE
545475.0009,259824.9999,1,0,A1134 MILTON RD NEAR TO MILTON GUEST HOUSE CAMBRIDGE
545475.0009,260674.9999,1,0,C287 ARBURY RD OUTSIDE THE CAMBRIDGE GURDWARA NO 150
545475.0009,260824.9999,1,0,CAMPKIN RD 65M EAST OF ARBURY RD AT ENT TO CAR PARK
545475.0009,260874.9999,1,0,COLLEGES NURSERY CAMKIN ROAD
545475.0009,261824.9999,1,0,STARR RD JUNCTION PAGRAM WAY CAMBRIDGE
545475.0009,263774.9999,1,1,MILTON RD JUNCTION BUTT LANE MILTON
545475.0009,268574.9999,1,0,HIGH STREET UNSPECIFIED ROAD OR LOCATION
545475.0009,306524.9999,1,0,FENLAND LIVERY AND EQUESTRIAN REDMOOR LANE TRACK ENTRANCE
545475.0009,306574.9999,1,0,OUTSIDE COBRA ENGINEERING REDMOOR LANE
545475.0009,308724.9999,1,1,C309 WEASENHAM LANE 50M CROMWELL RD WISBECH
545475.0009,310274.9999,1,0,HARECROFT RD NO 93 WISBECH
545525.0009,244224.9999,1,1,GRANGE RD OUTSIDE KINNETTLES DUXFORD
545525.0009,258324.9999,1,0,PARKSIDE CAMBRIDGE. EXACT LOCATION UNKNOWN
545525.0009,258424.9999,1,0,CLARENDON ST OS 28 VETS 100M NE OF PARKSIDE CAMBRIDGE
545525.0009,258524.9999,1,1,CLARENDON ST JUNCTION ELM ST CAMBRIDGE
545525.0009,258774.9999,1,0,C291 MAIDS CAUSEWAY EXACT LOCATION AND DIR NOT KNOWN
545525.0009,259874.9999,1,0,A1134 MILTON RD 10M WEST ASCHAM RD CAMBRIDGE
545525.0009,260674.9999,1,0,SIDE ROAD NR GURDWARA CENTRE ARBURY ROAD
545525.0009,260924.9999,1,1,CAMPKIN RD 50M SOUTH OF NORTHFIELDS AVE CAMBRIDGE
545525.0009,263774.9999,1,1,C206 BUTTS LANE MILTON CAMBRIDGE
545525.0009,279224.9999,1,1,ELY ROAD A142 300M E OF ELEAN WAY RAB
545525.0009,304474.9999,1,0,B1101 MARCH RD OS 141  FRIDAY HOUSE FRIDAY BRIDGE
545525.0009,307474.9999,1,0,A47 WISBECH
545525.0009,308774.9999,1,0,CROMWELL RD JUNCTION WEASENHAM LANE WISBECH
545525.0009,310474.9999,1,1,LEVERINGTON ROAD A1101
545575.0009,257874.9999,1,1,GONVILLE PLACE OS GONVILLE HOTEL CAMBRIDGE
545575.0009,258274.9999,1,0,C293 PARKSIDE CAMBRIDGE  EXACT LOCATION UNKNOWN
545575.0009,258474.9999,1,0,ELM ST CAMBRIDGE JW EDEN STREET BACKWAY
545575.0009,258524.9999,1,1,ELM STREET 3M EAST OF CLARENDON ST CAMBRIDGE
545575.0009,258724.9999,1,0,FAIR ST OS THE HOPBINE PUBLIC HOUSE CAMBRIDGE
545575.0009,260024.9999,1,0,5 HURST PARK AVENUE NEAR JN WITH MILTON ROAD
545575.0009,260274.9999,1,0,LEYS ROAD  150 METRES FROM ARBURY ROAD AT SHARP BEND
545575.0009,267324.9999,1,1,LONG DROVE JUNCTION BEACH RD COTTENHAM
545575.0009,290874.9999,1,0,B1093 LAWRENCE BRIDGE FARM JUNCTION WIMBLINGTON RD MANEA
545575.0009,304474.9999,1,0,B1101 MARCH RD OUTSIDE NO 141 FRIDAY BRIDGE
545575.0009,305524.9999,1,0,REDMOOR BANK
545575.0009,306424.9999,1,0,REDMOOR LANE JUNCTION REDMOOR LANE WISBECH
545575.0009,308724.9999,1,0,CROMWELL RD 15M NORTH OF WEASENHAM LANE WISBECH
545575.0009,309274.9999,1,0,NORTH BRINK OUTSIDE NO 70 WISBECH
545575.0009,310474.9999,1,0,A1101 LEVERINGTON RD JW DISTRIBUTION CENTRE
545625.0009,249024.9999,1,1,M11 SBC APPROX 1 MILE NORTH OF JNCT 10 MARKER 77 2
545625.0009,256974.9999,1,0,C281 BROOKLANDS AVE CAMBRIDGE  EXACT LOCATION NOT KNOWN
545625.0009,258224.9999,1,0,PARKSIDE JUNCTION WITH WARKWORTH TERRACE
545625.0009,258424.9999,1,0,PROSPECT ROW CAMBRIDGE
545625.0009,260274.9999,1,0,MULBERRY CLOSE CAMBRIDGE
545625.0009,261624.9999,1,0,ARMITAGE WAY CAMBRIDGE
545625.0009,308824.9999,1,0,B198 CROMWELL RD WISBECH
545625.0009,309424.9999,1,1,B198 CROMWELL RD 135M WEST OF COALWHARF RD WISBECH
545675.0009,246074.9999,1,0,A505 DUXFORD EXACT LOC NOT KNOWN AND SCANT DETAILS
545675.0009,248974.9999,1,1,M11 NORTHBOUND DUXFORD MP 771
545675.0009,257424.9999,1,0,A1307 HILLS RD JUNCTION NORWICH ST CAMBRIDGE
545675.0009,257474.9999,1,0,A1307 HILLS RD JUNCTION NORWICH ST CAMBRIDGE
545675.0009,258224.9999,1,0,C293 PARKSIDE JW PARKSIDE PLACE CAMBRIDGE
545675.0009,260474.9999,1,1,ARBURY ROAD 40M NORTHWEST OF MAIO ROAD
545675.0009,261024.9999,1,0,CAMPKIN RD OUTSIDE GROVE SCHOOL CAMBRIDGE
545675.0009,261124.9999,1,1,CROWLAND WAY 25 METRES FROM CAMPKIN ROAD
545675.0009,268924.9999,1,0,TWENTYPENCE RD COTTENHAM EXACT LOCATION UNKNOWN
545675.0009,309524.9999,1,0,C312 NORTH BRINK OUTSIDE NO 43 WISBECH
545725.0009,251024.9999,1,1,WHITTLESFORD RD LITTLE SHELFORD
545725.0009,255624.9999,1,1,LONG ROAD CAMBRIDGE NO MORE INFORMATION ON LOCATION
545725.0009,257024.9999,1,0,BROOKLANDS AVE JUNCTION SHAFTSBURY RD  CAMBRIDGE
545725.0009,258224.9999,1,0,EAST RD JW MILL RD CAMBRIDGE
545725.0009,258724.9999,1,0,NEWMARKET ROAD RETAIL PARK FITZROY LANE
545725.0009,258774.9999,1,0,MAIDS CAUSEWAY AT JN WITH FITZROY LANE
545725.0009,259424.9999,1,0,DE FREVILLE AVE JUNCTION HUMBERSTONE RD CAMBRIDGE
545725.0009,260424.9999,1,1,ARBURY ROAD  HAVENFIELD
545725.0009,261674.9999,1,0,ARMITAGE WAY CAMBRIDGE
545725.0009,308674.9999,1,0,C309 WEASENHAM LANE APPROX 200YDS EAST OF CROMWELL RD
545725.0009,309474.9999,1,1,SOUTH BRINK B198 NEAR JN WITH COALWHARF ROAD
545725.0009,309524.9999,1,0,SOUTH BRINK B198 AT JN WITH COALWHARF ROAD
545725.0009,309624.9999,1,0,C312 CHAPEL RD JUNCTION RED LION PH CAR PARK WISBECH
545725.0009,309674.9999,1,0,CHAPEL ROAD NEAR THE RUBY GROUND
545725.0009,309774.9999,1,0,HARECROFT ROAD  CHAPEL ROAD EXACT LOCATION UNKNOWN ORIGINAL
545725.0009,310374.9999,1,1,LEVERINGTON RD OUTSIDE THE OAK BREWERY WISBECH
545725.0009,310874.9999,1,0,CRAB MARSH
545775.0009,250924.9999,1,1,WHITTLESFORD RD JUNCTION HIGH ST LITTLE SHELFORD
545775.0009,257024.9999,1,1,BROOKLANDS AVE OS 22  WEST OF CLARENDON RD
545775.0009,257274.9999,1,0,A1307 HILLS RD CAMBRIDGE  EXACT LOC UNKNOWN
545775.0009,258124.9999,1,0,MILL RD CAMBRIDGE PLOTTED AT JW EAST ROAD
545775.0009,258724.9999,1,0,GRAFTON ST WEST CAR PARK EXIT CAMBRIDGE
545775.0009,260074.9999,1,0,"186 MILTON ROAD A1309 AT JN WITH ROUNDABOUT, ELIZABETH WAY A"
545775.0009,260324.9999,1,1,ARBURY RD OUTSIDE NO 39 120M N OF MILTON RD A1309
545775.0009,260374.9999,1,0,ARBURY ROAD 30M SOUTHEAST OF LEYS ROAD
545775.0009,306324.9999,1,0,BEGDALE RD ELM
545775.0009,307474.9999,1,1,A47 WISBECH BY PASS 50M WEST OF NEWBRIDGE LANE WISBECH
545775.0009,310324.9999,1,0,LEVERINGTON RD 10M THE LAWNS WISBECH
545825.0009,257674.9999,1,1,GRESHAM ROAD AT JN WITH GLISSON ROAD
545825.0009,258074.9999,1,0,MILL ROAD BETWEEN WILLIS ROAD AND MORTIMER ROAD
545825.0009,260274.9999,1,0,ARBURY ROAD APPROX 100M FROM UNION LANE/MILTON ROAD CROSSROA
545825.0009,269024.9999,1,0,B1049 TWENTY PENCE RD OS WHITE HART COTTENHAM
545825.0009,307424.9999,1,0,NEWBRIDGE LANE
545825.0009,309624.9999,1,0,SOUTH BRINK PLOTTED ON NORTH BRINK ON WAY STREET
545825.0009,310324.9999,1,0,LEVERINGTON RD OS NO 23 NR BURCROFT RD WISBECH
545875.0009,246174.9999,1,0,A505 ROYSTON RD OUTSIDE DUXFORD MUSEUM
545875.0009,251824.9999,1,0,CHURCH ST NR PARISH CHURCH GREAT SHELFORD
545875.0009,255624.9999,1,0,LONG RD CAMBRIDGE  EXACT LOCATION UNKNOWN
545875.0009,256924.9999,1,0,OUTSIDE NUMBER 1 CLARENDON ROAD UNSPECIFIED ROAD OR LOCATION
545875.0009,257024.9999,1,1,BROOKLANDS AVE OS NO 3 CAMBRIDGE
545875.0009,257324.9999,1,0,STATION RD CAMBRIDGE
545875.0009,258424.9999,1,0,A603 EAST RD 40M NORTH OF BROAD ST CAMBRIDGE
545875.0009,258824.9999,1,0,NAPIER ST JUNCTION NEWMARKET RD CAMBRIDGE
545875.0009,259674.9999,1,0,A1134 CHESTERTON RD 20M SW OF A1303 ELIZABETH WAY CAMBRID
545875.0009,269124.9999,1,0,LOCKSPIT HALL DROVE NEAR JN WITH B1049
545875.0009,293274.9999,1,0,SIXTEEN FOOT BANK STONEA
545875.0009,307474.9999,1,1,A47 JW NEW BRIDGE LANE WISBECH
545875.0009,309624.9999,1,0,SOUTHBRINK OS 10A WISBECH
545875.0009,310324.9999,1,1,OUTSIDE NUMBER 12 LEVERINGTON ROAD A1101
545925.0009,251824.9999,1,0,CHURCH STREET NR PEACOCKS GREAT SHELFORD
545925.0009,257574.9999,1,0,LYNDEWODE RD MAWSON RD CAMBRIDGE
545925.0009,258024.9999,1,0,OUTSIDE 26 MILL ROAD
545925.0009,258074.9999,1,1,MILL RD CAMBRIDGE EXACT LOCATION UNKNOWN
545925.0009,258424.9999,1,1,OUTSIDE KFC 174 EAST ROAD
545925.0009,258524.9999,1,0,A603 EAST RD CAMBRIDGE OS THE BRITISH RED CROSS SHOP
545925.0009,259124.9999,1,0,MANHATTAN DRIVE JUNCTION ACREFIELD DRIVE CAMBRIDGE
545925.0009,259774.9999,1,1,ELIZABETH WAY JW HIGH ST CHESTERTON
545925.0009,260374.9999,1,0,BIRCH CLOSE CAMBRIDGE
545925.0009,260974.9999,1,0,OUTSIDE NUMBER 46 HAWKINS ROAD
545925.0009,261774.9999,1,0,KINGS HEDGES DRIVE CAMBRIDGE
545925.0009,293274.9999,1,1,B1098 SIXTEEN FOOT BANK STONEA
545925.0009,309624.9999,1,0,B198 SOUTH BRINK 20M WEST OF SOMERS RD WISBECH
545925.0009,309674.9999,1,0,OUTSIDE 7-9 SURGERY NORTH BRINK
545925.0009,310324.9999,1,0,A1101 NORTH END WEST PARADE WISBECH
545975.0009,255974.9999,1,0,8 SEDLEY TAYLOR RD CAMBRIDGE
545975.0009,257374.9999,1,0,TENISON ROAD OUTSIDE MICROSOFT BUILDING LOCATION
545975.0009,257524.9999,1,0,OUTSIDE 7 TENISON AVENUE
545975.0009,258524.9999,1,0,A603 BUS STATION AREA GRAFTON CENTRE CAMBRIDGE
545975.0009,258574.9999,1,0,A603 EAST RD JUNCTION CRISPIN PLACE CAMBRIDGE
545975.0009,259674.9999,1,0,A1134 ELIZABETH WAY SB JUST AFTER RAB WITH CHESTERTON RD
545975.0009,260074.9999,1,0,UNION LANE  EXACT LOCATION NOT KNOWN NO GRID REF PROVIDED
545975.0009,260124.9999,1,0,UNION LANE JW PAKENHAM CLOSE CAMBRIDGE
545975.0009,260324.9999,1,1,A1309 MILTON RD APPROX 20M NE OF BIRCH CLOSE CAMBRIDGE
545975.0009,261224.9999,1,0,CAMPKIN RD OUTSIDE NO 99 CAMBRIDGE
545975.0009,261824.9999,1,0,SIDE RD 200M NORTH KINGS HEDGES RD CAMBRIDGE
545975.0009,262024.9999,1,0,A14 WB MILTON 900M W OF A10 MILTON RD CAMBRIDGE
545975.0009,288274.9999,1,0,BYALL FEN DROVE MANEA 700M VICARAGE FARM
545975.0009,293374.9999,1,1,B1098 SIXTEEN FOOT OPPOSITE THE GOLDEN LION PUB STONEA
